Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
1/22/2021 17:13,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:13,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:13,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:13,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:13,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:13,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:13,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:13,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:13,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:13,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:13,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:13,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:14,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:14,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:14,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:14,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:14,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:14,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:14,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:14,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:14,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:14,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:14,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:14,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:14,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:14,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:14,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:14,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:14,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:15,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:15,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:15,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:15,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:15,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:15,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:15,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:15,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:15,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:15,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:22,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:22,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:22,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:22,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:22,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:22,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:22,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:23,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:23,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:23,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:23,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:23,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:24,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:24,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:24,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:24,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:24,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:24,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:24,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:24,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:24,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:24,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:24,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:24,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:24,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:24,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:24,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:24,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:24,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:24,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:24,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:25,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:25,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:25,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:25,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:25,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:25,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:25,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:26,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:26,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:26,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:26,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:26,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:26,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:26,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:26,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:26,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:26,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:26,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:26,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:26,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:26,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:26,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:26,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:26,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:26,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:27,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:27,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:27,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:27,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:27,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:27,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:27,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:27,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:27,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:27,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:27,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:27,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:27,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:27,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:27,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:27,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:27,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:27,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:27,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:27,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:28,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:28,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:28,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:28,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:28,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:28,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:28,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:28,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:28,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:28,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:28,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:28,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:28,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:28,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:28,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:28,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:28,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:29,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:29,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:29,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:29,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:29,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:29,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:29,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:29,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:29,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:29,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:29,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:29,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:29,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:30,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:30,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:30,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:30,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:30,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:30,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:30,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:30,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:30,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:30,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:30,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:30,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:30,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:30,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:30,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:30,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:30,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:31,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:31,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:31,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:31,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:31,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:31,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:31,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:31,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:31,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:31,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:31,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:31,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:31,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:38,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:38,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:38,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:37,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:37,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:37,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:37,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 17:37,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:37,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 17:37,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:37,4th year,Very good,90,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,Yes,8
1/22/2021 17:37,4th year,Very good,85,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,7
1/22/2021 17:37,4th year,Very good,88,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,No,Yes,No,Yes,6
1/22/2021 17:37,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 17:37,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 17:37,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
